STRUCTURE FACTOR S(q)  q(angstrom^-1) versus S(q)
      Frame,   0.000000,   0.613592,   1.227185,   1.840777,   2.454369,   3.067962,   3.681554,   4.295146,   4.908739,   5.522331,   6.135923,   6.749515,   7.363108,   7.976700,   8.590292,   9.203885,   9.817477,  10.431069,  11.044662,  11.658254,  12.271846,  12.885439,  13.499031,  14.112623,  14.726216,  15.339808,  15.953400,  16.566993,  17.180585,  17.794177,  18.407769,  19.021362,  19.634954,  20.248546,  20.862139,  21.475731,  22.089323,  22.702916,  23.316508,  23.930100,  24.543693,  25.157285,  25.770877,  26.384470,  26.998062,  27.611654,  28.225247,  28.838839,  29.452431,  30.066023,  30.679616,  31.293208,  31.906800,  32.520393,  33.133985,  33.747577,  34.361170,  34.974762,  35.588354,  36.201947,  36.815539,  37.429131,  38.042724,  38.656316,  39.269908,  39.883501,  40.497093,  41.110685,  41.724278,  42.337870,  42.951462,  43.565054,  44.178647,  44.792239,  45.405831,  46.019424,  46.633016,  47.246608,  47.860201,  48.473793,  49.087385,  49.700978,  50.314570,  50.928162,  51.541755,  52.155347,  52.768939,  53.382532,  53.996124,  54.609716,  55.223308,  55.836901,  56.450493,  57.064085,  57.677678,  58.291270,  58.904862,  59.518455,  60.132047,  60.745639,  61.359232,  61.972824,  62.586416,  63.200009,  63.813601,  64.427193,  65.040786,  65.654378,  66.267970,  66.881562,  67.495155,  68.108747,  68.722339,  69.335932,  69.949524,  70.563116,  71.176709,  71.790301,  72.403893,  73.017486,  73.631078,  74.244670,  74.858263,  75.471855,  76.085447,  76.699040,  77.312632,  77.926224,  78.539816,  79.153409,  79.767001,  80.380593,  80.994186,  81.607778,  82.221370,  82.834963,  83.448555,  84.062147,  84.675740,  85.289332,  85.902924,  86.516517,  87.130109,  87.743701,  88.357294,  88.970886,  89.584478,  90.198070,  90.811663,  91.425255,  92.038847,  92.652440,  93.266032,  93.879624,  94.493217,  95.106809,  95.720401,  96.333994,  96.947586,  97.561178,  98.174771,  98.788363,  99.401955, 100.015548, 100.629140, 101.242732, 101.856324, 102.469917, 103.083509, 103.697101, 104.310694, 104.924286, 105.537878, 106.151471, 106.765063, 107.378655, 107.992248, 108.605840, 109.219432, 109.833025, 110.446617, 111.060209, 111.673802, 112.287394, 112.900986, 113.514578, 114.128171, 114.741763, 115.355355, 115.968948, 116.582540, 117.196132, 117.809725, 118.423317, 119.036909, 119.650502, 120.264094, 120.877686, 121.491279, 122.104871, 122.718463, 123.332056, 123.945648, 124.559240, 125.172833, 125.786425, 126.400017, 127.013609, 127.627202, 128.240794, 128.854386, 129.467979, 130.081571, 130.695163, 131.308756, 131.922348, 132.535940, 133.149533, 133.763125, 134.376717, 134.990310, 135.603902, 136.217494, 136.831087, 137.444679, 138.058271, 138.671863, 139.285456, 139.899048, 140.512640, 141.126233, 141.739825, 142.353417, 142.967010, 143.580602, 144.194194, 144.807787, 145.421379, 146.034971, 146.648564, 147.262156, 147.875748, 148.489341, 149.102933, 149.716525, 150.330117, 150.943710, 151.557302, 152.170894, 152.784487, 153.398079, 154.011671, 154.625264, 155.238856, 155.852448, 156.466041, 157.079633, 157.693225, 158.306818, 158.920410, 159.534002, 160.147595, 160.761187, 161.374779, 161.988371, 162.601964, 163.215556, 163.829148, 164.442741, 165.056333, 165.669925, 166.283518, 166.897110, 167.510702, 168.124295, 168.737887, 169.351479, 169.965072, 170.578664, 171.192256, 171.805849, 172.419441, 173.033033, 173.646625, 174.260218, 174.873810, 175.487402, 176.100995, 176.714587, 177.328179, 177.941772, 178.555364, 179.168956, 179.782549, 180.396141, 181.009733, 181.623326, 182.236918, 182.850510, 183.464103, 184.077695, 184.691287, 185.304879, 185.918472, 186.532064, 187.145656, 187.759249, 188.372841, 188.986433, 189.600026, 190.213618, 190.827210, 191.440803, 192.054395, 192.667987, 193.281580, 193.895172, 194.508764, 195.122357, 195.735949, 196.349541, 196.963134, 197.576726, 198.190318, 198.803910, 199.417503, 200.031095, 200.644687, 201.258280, 201.871872, 202.485464, 203.099057, 203.712649, 204.326241, 204.939834, 205.553426, 206.167018, 206.780611, 207.394203, 208.007795, 208.621388, 209.234980, 209.848572, 210.462164, 211.075757, 211.689349, 212.302941, 212.916534, 213.530126, 214.143718, 214.757311, 215.370903, 215.984495, 216.598088, 217.211680, 217.825272, 218.438865, 219.052457, 219.666049, 220.279642, 220.893234, 221.506826, 222.120418, 222.734011, 223.347603, 223.961195, 224.574788, 225.188380, 225.801972, 226.415565, 227.029157, 227.642749, 228.256342, 228.869934, 229.483526, 230.097119, 230.710711, 231.324303, 231.937896, 232.551488, 233.165080, 233.778672, 234.392265, 235.005857, 235.619449, 236.233042, 236.846634, 237.460226, 238.073819, 238.687411, 239.301003, 239.914596, 240.528188, 241.141780, 241.755373, 242.368965, 242.982557, 243.596150, 244.209742, 244.823334, 245.436926, 246.050519, 246.664111, 247.277703, 247.891296, 248.504888, 249.118480, 249.732073, 250.345665, 250.959257, 251.572850, 252.186442, 252.800034, 253.413627, 254.027219, 254.640811, 255.254404, 255.867996, 256.481588, 257.095180, 257.708773, 258.322365, 258.935957, 259.549550, 260.163142, 260.776734, 261.390327, 262.003919, 262.617511, 263.231104, 263.844696, 264.458288, 265.071881, 265.685473, 266.299065, 266.912658, 267.526250, 268.139842, 268.753434, 269.367027, 269.980619, 270.594211, 271.207804, 271.821396, 272.434988, 273.048581, 273.662173, 274.275765, 274.889358, 275.502950, 276.116542, 276.730135, 277.343727, 277.957319, 278.570912, 279.184504, 279.798096, 280.411689, 281.025281, 281.638873, 282.252465, 282.866058, 283.479650, 284.093242, 284.706835, 285.320427, 285.934019, 286.547612, 287.161204, 287.774796, 288.388389, 289.001981, 289.615573, 290.229166, 290.842758, 291.456350, 292.069943, 292.683535, 293.297127, 293.910719, 294.524312, 295.137904, 295.751496, 296.365089, 296.978681, 297.592273, 298.205866, 298.819458, 299.433050, 300.046643, 300.660235, 301.273827, 301.887420, 302.501012, 303.114604, 303.728197, 304.341789, 304.955381, 305.568973, 306.182566, 306.796158, 307.409750, 308.023343, 308.636935, 309.250527, 309.864120, 310.477712, 311.091304, 311.704897, 312.318489, 312.932081, 313.545674, 314.159266
          1,        NaN,   7.140548,  -1.323951,   0.532861,   0.727477,   2.548056,  -0.065861,   0.935259,   1.050280,   1.734702,   0.144909,   1.214927,   1.151957,   1.074150,   0.770177,   0.978955,   1.236104,   0.901582,   0.909183,   1.025368,   1.124328,   0.899580,   0.987366,   1.013906,   1.060406,   0.941610,   0.991110,   1.025718,   1.013436,   0.975758,   0.994111,   1.017444,   1.002401,   0.989253,   0.996010,   1.010531,   1.000950,   0.992839,   0.999586,   1.004696,   1.001208,   0.995439,   0.999948,   1.002697,   1.001271,   0.995858,   1.001518,   1.001333,   0.999200,   1.000055,   0.998900,   1.001370,   1.000188,   0.998904,   1.000416,   0.999974,   1.000418,   0.999871,   0.999305,   1.000504,   1.000273,   0.999979,   0.999414,   0.999821,   1.001374,   0.999092,   0.999715,   0.999857,   1.001282,   0.999477,   0.998813,   1.000697,   1.001374,   0.998589,   0.999358,   1.001147,   1.000450,   0.999402,   0.998431,   1.002349,   0.999808,   0.998649,   0.999983,   1.001291,   1.000299,   0.997643,   1.001672,   1.000256,   0.999856,   0.998540,   1.001573,   1.000055,   0.999009,   1.000386,   1.000144,   1.000361,   0.999117,   1.000479,   1.000231,   0.999821,   0.999385,   1.001159,   0.999215,   0.999914,   1.000585,   0.999416,   1.000620,   0.999324,   1.000121,   1.000826,   0.999051,   1.000052,   1.000434,   1.000220,   0.999226,   1.000294,   1.000158,   1.000380,   0.999134,   1.000279,   1.000308,   1.000262,   0.999069,   1.000369,   1.000468,   0.999869,   0.999414,   1.000228,   1.000518,   0.999776,   0.999525,   1.000158,   1.000588,   0.999676,   0.999552,   1.000306,   1.000343,   0.999833,   0.999540,   1.000292,   1.000289,   0.999858,   0.999754,   0.999764,   1.000901,   0.999595,   0.999411,   1.000457,   1.000442,   0.999512,   0.999776,   1.000234,   1.000397,   0.999794,   0.999139,   1.001230,   0.999582,   0.999751,   0.999970,   1.000426,   0.999813,   0.999827,   1.000002,   1.000398,   0.999587,   1.000050,   1.000246,   0.999766,   1.000038,   1.000064,   1.000030,   0.999954,   0.999696,   1.000715,   0.999457,   0.999844,   1.000534,   0.999785,   0.999881,   0.999907,   1.000326,   1.000061,   0.999405,   1.000411,   1.000250,   0.999628,   0.999816,   1.000485,   0.999926,   0.999648,   1.000183,   1.000148,   1.000000,   0.999597,   1.000445,   0.999861,   1.000006,   0.999790,   1.000426,   0.999583,   1.000240,   0.999967,   0.999932,   0.999957,   1.000225,   0.999826,   0.999910,   1.000190,   0.999979,   0.999938,   0.999937,   1.000040,   1.000231,   0.999693,   1.000027,   1.000106,   1.000168,   0.999640,   1.000169,   0.999925,   1.000373,   0.999516,   1.000007,   1.000407,   0.999870,   0.999720,   1.000015,   1.000566,   0.999407,   1.000184,   0.999858,   1.000503,   0.999435,   1.000188,   1.000019,   1.000199,   0.999598,   1.000265,   0.999996,   0.999869,   1.000163,   0.999859,   1.000073,   0.999915,   1.000237,   0.999717,   1.000038,   1.000207,   0.999882,   0.999933,   0.999916,   1.000383,   0.999735,   0.999792,   1.000339,   1.000097,   0.999554,   1.000209,   1.000186,   0.999849,   0.999952,   0.999785,   1.000734,   0.999346,   0.999879,   1.000615,   0.999767,   0.999696,   1.000130,   1.000379,   0.999682,   0.999851,   1.000080,   1.000565,   0.999205,   1.000271,   1.000162,   1.000032,   0.999752,   0.999961,   1.000355,   0.999775,   1.000076,   0.999673,   1.000506,   0.999844,   0.999756,   1.000156,   1.000043,   1.000120,   0.999767,   0.999853,   1.000464,   0.999931,   0.999460,   1.000526,   0.999873,   1.000094,   0.999718,   1.000040,   1.000420,   0.999670,   0.999758,   1.000477,   0.999822,   0.999953,   0.999930,   1.000130,   1.000061,   0.999852,   0.999926,   1.000300,   0.999778,   0.999953,   1.000229,   0.999772,   1.000146,   0.999887,   1.000147,   0.999860,   1.000052,   0.999985,   1.000105,   0.999847,   1.000029,   1.000074,   1.000043,   0.999812,   1.000098,   1.000067,   0.999994,   0.999830,   1.000146,   1.000017,   0.999978,   0.999876,   1.000183,   0.999862,   1.000130,   0.999887,   0.999987,   1.000125,   0.999896,   1.000105,   0.999761,   1.000266,   0.999985,   0.999811,   1.000000,   1.000334,   0.999644,   1.000154,   0.999836,   1.000366,   0.999683,   0.999966,   1.000195,   1.000052,   0.999733,   1.000102,   1.000115,   1.000019,   0.999775,   1.000014,   1.000388,   0.999654,   0.999942,   1.000101,   1.000315,   0.999560,   1.000004,   1.000243,   1.000170,   0.999430,   1.000318,   1.000077,   1.000082,   0.999588,   1.000202,   1.000254,   0.999790,   0.999824,   1.000205,   1.000065,   0.999960,   0.999782,   1.000165,   1.000115,   0.999914,   0.999839,   1.000095,   1.000198,   0.999798,   1.000022,   0.999817,   1.000552,   0.999458,   1.000254,   0.999700,   1.000586,   0.999548,   0.999974,   1.000082,   1.000333,   0.999592,   0.999930,   1.000341,   0.999946,   0.999858,   0.999836,   1.000410,   0.999884,   0.999734,   1.000204,   1.000035,   1.000000,   0.999855,   1.000075,   1.000043,   1.000039,   0.999884,   0.999963,   1.000188,   0.999874,   1.000096,   0.999731,   1.000313,   0.999993,   0.999758,   1.000069,   1.000177,   0.999960,   0.999761,   1.000194,   1.000016,   1.000067,   0.999664,   1.000319,   0.999975,   0.999912,   0.999915,   1.000166,   1.000034,   0.999751,   1.000246,   0.999859,   1.000130,   0.999805,   1.000216,   0.999841,   1.000087,   0.999941,   1.000076,   0.999920,   1.000028,   1.000032,   0.999988,   0.999932,   1.000085,   1.000017,   0.999866,   1.000125,   0.999998,   0.999918,   1.000024,   1.000094,   0.999878,   1.000082,   0.999870,   1.000260,   0.999747,   1.000039,   1.000130,   0.999954,   0.999876,   1.000134,   0.999958,   1.000031,   0.999942,   0.999985,   1.000111,   0.999907,   1.000034,   0.999950,   1.000048,   1.000074,   0.999813,   1.000169,   0.999845,   1.000256,   0.999717,   1.000082,   1.000121,   0.999931,   0.999918,   1.000045,   1.000100,   0.999910,   0.999976,   0.999982,   1.000201,   0.999746,   1.000102,   1.000037,   0.999974,   0.999974,   0.999992,   1.000080,   0.999893,   1.000098,   0.999910,   1.000064,   1.000000
