TORSION DISTRIBUTION - blocks for each frame with 1st line being total torison angle beginning with frame number
      Frame,      Type1,      Type2,      Type3,      Type4,    Neg Avg,Neg Std Dev,    Neg Max,    Neg Min,  N NAngles,    Pos Avg,Pos Std Dev,    Pos Max,    Pos Min,  N PAngles,            0,           -1,           -2,           -3,           -4,           -5,           -6,           -7,           -8,           -9,          -10,          -11,          -12,          -13,          -14,          -15,          -16,          -17,          -18,          -19,          -20,          -21,          -22,          -23,          -24,          -25,          -26,          -27,          -28,          -29,          -30,          -31,          -32,          -33,          -34,          -35,          -36,          -37,          -38,          -39,          -40,          -41,          -42,          -43,          -44,          -45,          -46,          -47,          -48,          -49,          -50,          -51,          -52,          -53,          -54,          -55,          -56,          -57,          -58,          -59,          -60,          -61,          -62,          -63,          -64,          -65,          -66,          -67,          -68,          -69,          -70,          -71,          -72,          -73,          -74,          -75,          -76,          -77,          -78,          -79,          -80,          -81,          -82,          -83,          -84,          -85,          -86,          -87,          -88,          -89,          -90,          -91,          -92,          -93,          -94,          -95,          -96,          -97,          -98,          -99,         -100,         -101,         -102,         -103,         -104,         -105,         -106,         -107,         -108,         -109,         -110,         -111,         -112,         -113,         -114,         -115,         -116,         -117,         -118,         -119,         -120,         -121,         -122,         -123,         -124,         -125,         -126,         -127,         -128,         -129,         -130,         -131,         -132,         -133,         -134,         -135,         -136,         -137,         -138,         -139,         -140,         -141,         -142,         -143,         -144,         -145,         -146,         -147,         -148,         -149,         -150,         -151,         -152,         -153,         -154,         -155,         -156,         -157,         -158,         -159,         -160,         -161,         -162,         -163,         -164,         -165,         -166,         -167,         -168,         -169,         -170,         -171,         -172,         -173,         -174,         -175,         -176,         -177,         -178,         -179,         -180,            0,            1,            2,            3,            4,            5,            6,            7,            8,            9,           10,           11,           12,           13,           14,           15,           16,           17,           18,           19,           20,           21,           22,           23,           24,           25,           26,           27,           28,           29,           30,           31,           32,           33,           34,           35,           36,           37,           38,           39,           40,           41,           42,           43,           44,           45,           46,           47,           48,           49,           50,           51,           52,           53,           54,           55,           56,           57,           58,           59,           60,           61,           62,           63,           64,           65,           66,           67,           68,           69,           70,           71,           72,           73,           74,           75,           76,           77,           78,           79,           80,           81,           82,           83,           84,           85,           86,           87,           88,           89,           90,           91,           92,           93,           94,           95,           96,           97,           98,           99,          100,          101,          102,          103,          104,          105,          106,          107,          108,          109,          110,          111,          112,          113,          114,          115,          116,          117,          118,          119,          120,          121,          122,          123,          124,          125,          126,          127,          128,          129,          130,          131,          132,          133,          134,          135,          136,          137,          138,          139,          140,          141,          142,          143,          144,          145,          146,          147,          148,          149,          150,          151,          152,          153,          154,          155,          156,          157,          158,          159,          160,          161,          162,          163,          164,          165,          166,          167,          168,          169,          170,          171,          172,          173,          174,          175,          176,          177,          178,          179,          180
          1,      Total,      Total,      Total,      Total, -91.852605,  56.126411,          0,       -180,     402728,  91.904407,  56.116439,        180,          0,     402770,     0.025715,     0.024036,     0.022228,     0.018638,     0.015882,     0.012629,     0.009227,     0.007251,     0.005219,     0.003700,     0.002900,     0.002106,     0.001574,     0.001336,     0.001003,     0.000785,     0.000670,     0.000541,     0.000601,     0.000452,     0.000452,     0.000447,     0.000397,     0.000402,     0.000392,     0.000442,     0.000462,     0.000472,     0.000412,     0.000402,     0.000377,     0.000502,     0.000472,     0.000452,     0.000487,     0.000512,     0.000521,     0.000710,     0.000730,     0.000760,     0.000785,     0.000785,     0.000874,     0.001172,     0.001316,     0.001535,     0.002175,     0.002697,     0.003859,     0.005339,     0.007668,     0.010022,     0.012832,     0.015489,     0.017044,     0.017312,     0.015663,     0.014079,     0.011874,     0.009460,     0.007295,     0.006327,     0.005527,     0.005905,     0.006153,     0.007022,     0.008830,     0.009982,     0.011859,     0.012639,     0.013026,     0.013205,     0.012142,     0.010707,     0.009187,     0.007578,     0.006059,     0.004832,     0.003561,     0.002851,     0.002011,     0.001698,     0.001256,     0.000998,     0.000805,     0.000839,     0.000824,     0.000665,     0.000725,     0.000755,     0.000829,     0.000735,     0.000839,     0.000750,     0.000894,     0.000849,     0.001013,     0.000919,     0.001251,     0.001599,     0.002036,     0.002860,     0.003988,     0.004936,     0.006158,     0.007827,     0.009451,     0.010836,     0.011953,     0.012649,     0.012937,     0.012510,     0.011184,     0.010042,     0.008472,     0.007549,     0.006456,     0.005791,     0.006029,     0.006540,     0.007653,     0.009023,     0.011025,     0.012584,     0.013498,     0.013468,     0.013632,     0.012862,     0.010816,     0.009515,     0.007395,     0.005483,     0.004251,     0.002841,     0.002096,     0.001733,     0.001152,     0.000909,     0.000785,     0.000561,     0.000705,     0.000670,     0.000551,     0.000700,     0.000636,     0.000576,     0.000502,     0.000541,     0.000526,     0.000462,     0.000427,     0.000273,     0.000447,     0.000333,     0.000372,     0.000348,     0.000477,     0.000382,     0.000432,     0.000402,     0.000367,     0.000442,     0.000412,     0.000502,     0.000561,     0.000705,     0.000988,     0.001192,     0.001867,     0.002319,     0.003536,     0.004569,     0.006267,     0.008770,     0.012073,     0.015733,     0.019636,     0.022775,     0.025908,     0.027979,     0.028933,     0.025712,     0.024153,     0.022057,     0.018328,     0.015681,     0.012692,     0.009206,     0.007220,     0.005288,     0.003769,     0.002825,     0.002324,     0.001708,     0.001271,     0.000988,     0.000814,     0.000670,     0.000571,     0.000417,     0.000526,     0.000472,     0.000362,     0.000387,     0.000412,     0.000462,     0.000417,     0.000402,     0.000407,     0.000417,     0.000328,     0.000477,     0.000472,     0.000437,     0.000492,     0.000526,     0.000511,     0.000611,     0.000616,     0.000685,     0.000735,     0.000854,     0.000785,     0.000775,     0.001236,     0.001410,     0.001584,     0.002115,     0.002840,     0.003769,     0.005557,     0.007483,     0.010095,     0.012980,     0.015081,     0.017697,     0.016560,     0.015761,     0.013904,     0.011932,     0.009231,     0.007642,     0.006604,     0.005517,     0.005701,     0.006177,     0.007220,     0.008739,     0.009718,     0.011917,     0.012439,     0.013159,     0.012930,     0.012081,     0.011004,     0.009395,     0.007751,     0.006167,     0.004732,     0.003575,     0.002736,     0.002125,     0.001634,     0.001162,     0.000988,     0.000879,     0.000794,     0.000814,     0.000819,     0.000799,     0.000650,     0.000690,     0.000735,     0.000799,     0.000765,     0.000775,     0.000824,     0.000953,     0.000973,     0.001246,     0.001619,     0.002100,     0.002910,     0.003828,     0.005025,     0.006202,     0.007980,     0.009340,     0.011029,     0.012141,     0.012821,     0.012642,     0.012459,     0.010765,     0.010314,     0.008417,     0.007597,     0.006376,     0.006073,     0.005810,     0.006450,     0.007731,     0.009117,     0.010701,     0.012464,     0.013477,     0.014048,     0.013641,     0.012563,     0.011188,     0.009390,     0.007429,     0.005323,     0.004176,     0.003099,     0.002095,     0.001564,     0.001013,     0.000864,     0.000804,     0.000745,     0.000760,     0.000685,     0.000596,     0.000641,     0.000516,     0.000521,     0.000581,     0.000601,     0.000487,     0.000516,     0.000387,     0.000353,     0.000427,     0.000318,     0.000353,     0.000382,     0.000417,     0.000367,     0.000367,     0.000392,     0.000472,     0.000447,     0.000492,     0.000462,     0.000596,     0.000755,     0.000874,     0.001167,     0.001668,     0.002443,     0.003471,     0.004588,     0.006599,     0.009047,     0.012012,     0.015806,     0.019406,     0.022504,     0.025772,     0.028359,     0.028930
