RADIAL DISTRIBUTION FUNCTION g(r) - 1st line is r followed by total and partial g(r) blocks for each frame
      Frame,      Type1,      Type2,   0.000000,   0.010000,   0.020000,   0.030000,   0.040000,   0.050000,   0.060000,   0.070000,   0.080000,   0.090000,   0.100000,   0.110000,   0.120000,   0.130000,   0.140000,   0.150000,   0.160000,   0.170000,   0.180000,   0.190000,   0.200000,   0.210000,   0.220000,   0.230000,   0.240000,   0.250000,   0.260000,   0.270000,   0.280000,   0.290000,   0.300000,   0.310000,   0.320000,   0.330000,   0.340000,   0.350000,   0.360000,   0.370000,   0.380000,   0.390000,   0.400000,   0.410000,   0.420000,   0.430000,   0.440000,   0.450000,   0.460000,   0.470000,   0.480000,   0.490000,   0.500000,   0.510000,   0.520000,   0.530000,   0.540000,   0.550000,   0.560000,   0.570000,   0.580000,   0.590000,   0.600000,   0.610000,   0.620000,   0.630000,   0.640000,   0.650000,   0.660000,   0.670000,   0.680000,   0.690000,   0.700000,   0.710000,   0.720000,   0.730000,   0.740000,   0.750000,   0.760000,   0.770000,   0.780000,   0.790000,   0.800000,   0.810000,   0.820000,   0.830000,   0.840000,   0.850000,   0.860000,   0.870000,   0.880000,   0.890000,   0.900000,   0.910000,   0.920000,   0.930000,   0.940000,   0.950000,   0.960000,   0.970000,   0.980000,   0.990000,   1.000000,   1.010000,   1.020000,   1.030000,   1.040000,   1.050000,   1.060000,   1.070000,   1.080000,   1.090000,   1.100000,   1.110000,   1.120000,   1.130000,   1.140000,   1.150000,   1.160000,   1.170000,   1.180000,   1.190000,   1.200000,   1.210000,   1.220000,   1.230000,   1.240000,   1.250000,   1.260000,   1.270000,   1.280000,   1.290000,   1.300000,   1.310000,   1.320000,   1.330000,   1.340000,   1.350000,   1.360000,   1.370000,   1.380000,   1.390000,   1.400000,   1.410000,   1.420000,   1.430000,   1.440000,   1.450000,   1.460000,   1.470000,   1.480000,   1.490000,   1.500000,   1.510000,   1.520000,   1.530000,   1.540000,   1.550000,   1.560000,   1.570000,   1.580000,   1.590000,   1.600000,   1.610000,   1.620000,   1.630000,   1.640000,   1.650000,   1.660000,   1.670000,   1.680000,   1.690000,   1.700000,   1.710000,   1.720000,   1.730000,   1.740000,   1.750000,   1.760000,   1.770000,   1.780000,   1.790000,   1.800000,   1.810000,   1.820000,   1.830000,   1.840000,   1.850000,   1.860000,   1.870000,   1.880000,   1.890000,   1.900000,   1.910000,   1.920000,   1.930000,   1.940000,   1.950000,   1.960000,   1.970000,   1.980000,   1.990000,   2.000000,   2.010000,   2.020000,   2.030000,   2.040000,   2.050000,   2.060000,   2.070000,   2.080000,   2.090000,   2.100000,   2.110000,   2.120000,   2.130000,   2.140000,   2.150000,   2.160000,   2.170000,   2.180000,   2.190000,   2.200000,   2.210000,   2.220000,   2.230000,   2.240000,   2.250000,   2.260000,   2.270000,   2.280000,   2.290000,   2.300000,   2.310000,   2.320000,   2.330000,   2.340000,   2.350000,   2.360000,   2.370000,   2.380000,   2.390000,   2.400000,   2.410000,   2.420000,   2.430000,   2.440000,   2.450000,   2.460000,   2.470000,   2.480000,   2.490000,   2.500000,   2.510000,   2.520000,   2.530000,   2.540000,   2.550000,   2.560000,   2.570000,   2.580000,   2.590000,   2.600000,   2.610000,   2.620000,   2.630000,   2.640000,   2.650000,   2.660000,   2.670000,   2.680000,   2.690000,   2.700000,   2.710000,   2.720000,   2.730000,   2.740000,   2.750000,   2.760000,   2.770000,   2.780000,   2.790000,   2.800000,   2.810000,   2.820000,   2.830000,   2.840000,   2.850000,   2.860000,   2.870000,   2.880000,   2.890000,   2.900000,   2.910000,   2.920000,   2.930000,   2.940000,   2.950000,   2.960000,   2.970000,   2.980000,   2.990000,   3.000000,   3.010000,   3.020000,   3.030000,   3.040000,   3.050000,   3.060000,   3.070000,   3.080000,   3.090000,   3.100000,   3.110000,   3.120000,   3.130000,   3.140000,   3.150000,   3.160000,   3.170000,   3.180000,   3.190000,   3.200000,   3.210000,   3.220000,   3.230000,   3.240000,   3.250000,   3.260000,   3.270000,   3.280000,   3.290000,   3.300000,   3.310000,   3.320000,   3.330000,   3.340000,   3.350000,   3.360000,   3.370000,   3.380000,   3.390000,   3.400000,   3.410000,   3.420000,   3.430000,   3.440000,   3.450000,   3.460000,   3.470000,   3.480000,   3.490000,   3.500000,   3.510000,   3.520000,   3.530000,   3.540000,   3.550000,   3.560000,   3.570000,   3.580000,   3.590000,   3.600000,   3.610000,   3.620000,   3.630000,   3.640000,   3.650000,   3.660000,   3.670000,   3.680000,   3.690000,   3.700000,   3.710000,   3.720000,   3.730000,   3.740000,   3.750000,   3.760000,   3.770000,   3.780000,   3.790000,   3.800000,   3.810000,   3.820000,   3.830000,   3.840000,   3.850000,   3.860000,   3.870000,   3.880000,   3.890000,   3.900000,   3.910000,   3.920000,   3.930000,   3.940000,   3.950000,   3.960000,   3.970000,   3.980000,   3.990000,   4.000000,   4.010000,   4.020000,   4.030000,   4.040000,   4.050000,   4.060000,   4.070000,   4.080000,   4.090000,   4.100000,   4.110000,   4.120000,   4.130000,   4.140000,   4.150000,   4.160000,   4.170000,   4.180000,   4.190000,   4.200000,   4.210000,   4.220000,   4.230000,   4.240000,   4.250000,   4.260000,   4.270000,   4.280000,   4.290000,   4.300000,   4.310000,   4.320000,   4.330000,   4.340000,   4.350000,   4.360000,   4.370000,   4.380000,   4.390000,   4.400000,   4.410000,   4.420000,   4.430000,   4.440000,   4.450000,   4.460000,   4.470000,   4.480000,   4.490000,   4.500000,   4.510000,   4.520000,   4.530000,   4.540000,   4.550000,   4.560000,   4.570000,   4.580000,   4.590000,   4.600000,   4.610000,   4.620000,   4.630000,   4.640000,   4.650000,   4.660000,   4.670000,   4.680000,   4.690000,   4.700000,   4.710000,   4.720000,   4.730000,   4.740000,   4.750000,   4.760000,   4.770000,   4.780000,   4.790000,   4.800000,   4.810000,   4.820000,   4.830000,   4.840000,   4.850000,   4.860000,   4.870000,   4.880000,   4.890000,   4.900000,   4.910000,   4.920000,   4.930000,   4.940000,   4.950000,   4.960000,   4.970000,   4.980000,   4.990000,   5.000000,   5.010000,   5.020000,   5.030000,   5.040000,   5.050000,   5.060000,   5.070000,   5.080000,   5.090000,   5.100000,   5.110000,   5.120000,   5.130000,   5.140000,   5.150000,   5.160000,   5.170000,   5.180000,   5.190000,   5.200000,   5.210000,   5.220000,   5.230000,   5.240000,   5.250000,   5.260000,   5.270000,   5.280000,   5.290000,   5.300000,   5.310000,   5.320000,   5.330000,   5.340000,   5.350000,   5.360000,   5.370000,   5.380000,   5.390000,   5.400000,   5.410000,   5.420000,   5.430000,   5.440000,   5.450000,   5.460000,   5.470000,   5.480000,   5.490000,   5.500000,   5.510000,   5.520000,   5.530000,   5.540000,   5.550000,   5.560000,   5.570000,   5.580000,   5.590000,   5.600000,   5.610000,   5.620000,   5.630000,   5.640000,   5.650000,   5.660000,   5.670000,   5.680000,   5.690000,   5.700000,   5.710000,   5.720000,   5.730000,   5.740000,   5.750000,   5.760000,   5.770000,   5.780000,   5.790000,   5.800000,   5.810000,   5.820000,   5.830000,   5.840000,   5.850000,   5.860000,   5.870000,   5.880000,   5.890000,   5.900000,   5.910000,   5.920000,   5.930000,   5.940000,   5.950000,   5.960000,   5.970000,   5.980000,   5.990000
          1,      Total,      Total,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.118965,   0.000000,   0.000000,   0.115985,   0.172525,   0.057030,   0.226231,   0.224365,   0.111261,   0.220702,   0.383082,   0.217128,   0.592277,   0.907971,   0.794729,   0.788384,   1.355665,   1.707022,   1.539595,   1.578413,   2.829007,   2.756824,   2.685678,   3.553198,   3.476844,   4.276243,   4.870423,   5.455425,   5.793949,   5.891536,   6.314928,   6.174684,   7.833444,   7.226264,   7.808188,   7.975760,   7.156617,   7.992103,   7.713280,   9.669800,   7.818681,   7.589634,   6.635880,   6.375702,   6.330080,   5.865950,   5.699467,   4.709047,   4.388714,   4.439317,   3.922910,   3.373444,   2.831528,   2.099023,   1.691216,   1.835812,   1.939592,   1.656644,   1.147922,   1.064118,   1.056916,   1.012294,   0.931008,   0.369908,   0.587901,   0.583988,   0.652628,   0.252122,   0.250460,   0.319905,   0.211874,   0.035082,   0.069708,   0.034628,   0.103212,   0.102547,   0.000000,   0.067491,   0.100591,   0.033317,   0.066212,   0.032897,   0.065379,   0.000000,   0.032281,   0.000000,   0.031880,   0.000000,   0.000000,   0.000000,   0.000000,   0.030909,   0.000000,   0.122135,   0.030348,   0.030165,   0.059965,   0.000000,   0.088871,   0.000000,   0.058542,   0.000000,   0.000000,   0.057507,   0.057169,   0.000000,   0.028250,   0.028085,   0.000000,   0.000000,   0.137993,   0.137197,   0.027281,   0.108500,   0.080909,   0.214526,   0.106653,   0.079536,   0.158171,   0.183492,   0.234591,   0.077758,   0.154647,   0.153784,   0.152929,   0.304160,   0.151239,   0.200539,   0.249295,   0.322305,   0.295884,   0.367837,   0.439002,   0.606416,   0.627259,   0.647868,   0.692112,   0.712134,   0.637489,   0.986353,   0.700785,   0.790005,   1.063167,   0.850637,   1.440750,   0.841707,   1.425663,   0.945473,   1.164480,   1.381197,   1.019442,   1.344874,   1.118599,   0.894637,   1.497877,   1.058262,   1.052856,   1.111623,   0.957092,   1.100366,   0.905317,   1.026436,   0.937903,   0.808770,   0.907890,   0.882825,   0.694571,   0.711447,   0.647241,   0.483031,   0.480648,   0.597855,   0.594920,   0.453872,   0.451656,   0.273581,   0.350038,   0.425750,   0.231104,   0.191657,   0.171661,   0.246765,   0.151128,   0.263210,   0.130977,   0.167599,   0.111202,   0.129122,   0.073435,   0.127907,   0.090932,   0.126708,   0.072066,   0.215189,   0.142791,   0.088830,   0.106102,   0.123213,   0.140165,   0.104640,   0.156239,   0.155523,   0.309625,   0.188352,   0.187495,   0.373288,   0.304034,   0.336288,   0.468681,   0.449908,   0.514243,   0.445882,   0.674055,   0.818352,   0.733240,   0.827316,   0.823651,   1.077269,   0.976472,   1.227172,   1.190049,   1.421802,   1.462773,   1.832235,   1.980180,   1.769765,   2.735885,   2.293130,   2.742947,   2.593817,   2.689018,   2.964904,   2.952220,   3.014607,   3.180975,   3.271548,   3.553823,   3.273372,   3.876216,   3.552842,   3.203036,   3.407064,   3.941416,   3.421744,   3.393155,   3.450319,   2.726073,   2.644076,   2.661300,   2.650315,   2.569571,   2.058332,   2.229946,   1.779412,   1.648504,   1.450241,   1.498843,   1.492756,   0.946086,   1.049946,   1.085928,   0.734388,   0.651643,   0.728501,   0.514505,   0.499310,   0.431882,   0.443198,   0.207735,   0.349164,   0.283378,   0.256599,   0.332264,   0.190937,   0.215546,   0.214701,   0.213862,   0.137841,   0.174751,   0.248674,   0.222938,   0.197400,   0.172057,   0.208121,   0.231710,   0.206523,   0.254138,   0.361665,   0.324255,   0.203382,   0.405216,   0.593642,   0.413974,   0.695201,   0.586928,   0.362524,   0.827172,   0.870491,   0.659093,   0.979181,   0.826326,   1.131962,   0.956879,   1.146260,   0.972405,   1.160315,   1.043794,   1.207679,   1.348069,   1.176615,   1.293955,   1.311258,   1.273531,   1.411091,   1.373258,   1.324832,   1.309208,   1.131977,   1.084919,   1.198740,   1.055785,   0.871346,   0.984689,   0.970612,   0.840994,   0.932267,   0.741070,   0.748835,   0.766904,   0.702226,   0.565968,   0.656256,   0.470022,   0.386913,   0.436285,   0.283097,   0.312332,   0.351400,   0.250125,   0.189433,   0.228517,   0.366339,   0.256536,   0.196653,   0.215572,   0.302714,   0.272478,   0.329731,   0.367259,   0.288949,   0.307160,   0.363509,   0.457606,   0.465552,   0.530254,   0.358596,   0.498456,   0.487401,   0.541807,   0.688946,   0.686632,   0.721321,   0.875591,   0.817549,   1.135258
